,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,INTENSIDAD LUMÍNICA,HORA
2018-05-10 13:50:00,31.0,17.0,62.61,5882.0,13.0
2018-05-10 13:51:00,31.0,17.0,62.77,5894.0,13.0
2018-05-10 13:52:00,31.0,17.0,62.77,5894.0,13.0
2018-05-10 13:53:00,31.0,17.0,62.77,5894.0,13.0
2018-05-10 13:54:00,31.0,17.0,62.61,5894.0,13.0
2018-05-10 13:55:00,31.0,17.0,62.77,5882.0,13.0
2018-05-10 13:56:00,31.0,17.0,62.77,5882.0,13.0
2018-05-10 13:57:00,31.0,17.0,62.77,5888.0,13.0
2018-05-10 13:58:00,31.0,17.0,62.77,5882.0,13.0
2018-05-10 13:59:00,31.0,17.0,62.93,5900.0,13.0
2018-05-10 14:00:00,31.0,17.0,62.77,5882.0,14.0
2018-05-10 14:01:00,31.0,17.0,62.77,5870.0,14.0
2018-05-10 14:02:00,31.0,17.0,62.77,5865.0,14.0
2018-05-10 14:03:00,31.0,17.0,62.77,5865.0,14.0
2018-05-10 14:04:00,30.0,18.0,62.77,5859.0,14.0
2018-05-10 14:05:00,30.0,18.0,62.77,5853.0,14.0
2018-05-10 14:06:00,30.0,18.0,62.77,5853.0,14.0
2018-05-10 14:07:00,30.0,18.0,63.09,5853.0,14.0
2018-05-10 14:08:00,30.0,18.0,62.77,5859.0,14.0
2018-05-10 14:09:00,30.0,18.0,62.93,5865.0,14.0
2018-05-10 14:10:00,30.0,18.0,62.77,5870.0,14.0
2018-05-10 14:11:00,30.0,18.0,62.77,5865.0,14.0
2018-05-10 14:12:00,30.0,18.0,62.77,5865.0,14.0
2018-05-10 14:13:00,30.0,18.0,62.77,5870.0,14.0
2018-05-10 14:14:00,30.0,18.0,62.77,5865.0,14.0
2018-05-10 14:15:00,30.0,18.0,62.77,5859.0,14.0
2018-05-10 14:16:00,30.0,18.0,62.93,5853.0,14.0
2018-05-10 14:17:00,30.0,18.0,62.93,5853.0,14.0
2018-05-10 14:18:00,30.0,18.0,62.93,5853.0,14.0
2018-05-10 14:19:00,30.0,18.0,62.93,5847.0,14.0
2018-05-10 14:20:00,29.0,18.0,62.93,5847.0,14.0
2018-05-10 14:21:00,29.0,18.0,62.93,5847.0,14.0
2018-05-10 14:22:00,28.0,19.0,62.93,5853.0,14.0
2018-05-10 14:23:00,28.0,19.0,62.93,5853.0,14.0
2018-05-10 14:24:00,28.0,19.0,62.93,5853.0,14.0
2018-05-10 14:25:00,28.0,19.0,62.93,5853.0,14.0
2018-05-10 14:26:00,28.0,19.0,63.09,5853.0,14.0
2018-05-10 14:27:00,28.0,19.0,62.93,5853.0,14.0
2018-05-10 14:28:00,28.0,19.0,62.77,5859.0,14.0
2018-05-10 14:29:00,28.0,19.0,65.34,5859.0,14.0
2018-05-10 14:30:00,28.0,19.0,65.34,5859.0,14.0
2018-05-10 14:31:00,28.0,19.0,65.34,5859.0,14.0
2018-05-10 14:32:00,28.0,19.0,65.34,5865.0,14.0
2018-05-10 14:33:00,29.0,18.0,65.5,5870.0,14.0
2018-05-10 14:34:00,29.0,18.0,65.34,5870.0,14.0
2018-05-10 14:35:00,29.0,18.0,65.34,5859.0,14.0
2018-05-10 14:36:00,29.0,18.0,65.34,5859.0,14.0
2018-05-10 14:37:00,29.0,18.0,65.34,5853.0,14.0
