TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA,TIME
30,45,67.26,0,5794,13,2018-05-09 13:15:00
30,45,67.1,0,5818,13,2018-05-09 13:16:00
30,45,67.1,0,5794,13,2018-05-09 13:17:00
30,45,66.94,0,5800,13,2018-05-09 13:18:00
30,45,67.42,0,5806,13,2018-05-09 13:19:00
30,46,67.1,0,5847,13,2018-05-09 13:20:00
30,46,67.1,0,5853,13,2018-05-09 13:21:00
30,46,67.42,0,5859,13,2018-05-09 13:22:00
30,46,67.42,0,5829,13,2018-05-09 13:23:00
30,45,67.26,0,5835,13,2018-05-09 13:24:00
30,45,67.58,0,5853,13,2018-05-09 13:25:00
31,45,67.58,0,5818,13,2018-05-09 13:26:00
31,45,67.58,0,5812,13,2018-05-09 13:27:00
30,46,67.42,0,5800,13,2018-05-09 13:28:00
30,46,67.58,0,5794,13,2018-05-09 13:29:00
30,46,67.1,0,5794,13,2018-05-09 13:30:00
30,47,67.1,0,5788,13,2018-05-09 13:31:00
30,47,67.42,0,5794,13,2018-05-09 13:32:00
30,47,67.58,0,5788,13,2018-05-09 13:33:00
30,47,67.42,0,5788,13,2018-05-09 13:34:00
29,47,67.58,0,5788,13,2018-05-09 13:35:00
29,47,67.42,0,5788,13,2018-05-09 13:36:00
29,47,67.75,0,5788,13,2018-05-09 13:37:00
29,47,67.58,0,5788,13,2018-05-09 13:38:00
29,47,67.75,0,5788,13,2018-05-09 13:39:00
29,47,67.91,0,5788,13,2018-05-09 13:40:00
29,47,67.75,0,5788,13,2018-05-09 13:41:00
29,47,67.75,0,5788,13,2018-05-09 13:42:00
29,48,67.75,0,5788,13,2018-05-09 13:43:00
29,48,67.91,0,5788,13,2018-05-09 13:44:00
