"IDMEDIDA","NODO","TEMPERATURA","HUMEDAD RELATIVA","HUMEDAD DE LA TIERRA","NIVEL UV","INTENSIDAD LUMÍNICA","TIME"
"7605","5","23","71","18.15","0","0","2018-05-24 21:03:00"
"7606","2","25","52","71.44","0","0","2018-05-24 21:03:00"
"7607","5","23","71","18.15","0","0","2018-05-24 21:04:00"
"7608","2","25","52","71.44","0","0","2018-05-24 21:04:00"
"7609","5","23","71","18.15","0","0","2018-05-24 21:05:00"
"7610","2","25","53","71.44","0","0","2018-05-24 21:05:00"
"7611","5","23","71","17.99","0","0","2018-05-24 21:06:00"
"7612","2","25","53","71.44","0","0","2018-05-24 21:06:00"
"7613","5","23","71","18.31","0","0","2018-05-24 21:07:00"
"7614","2","25","53","71.44","0","0","2018-05-24 21:07:00"
"7615","5","23","71","18.15","0","0","2018-05-24 21:08:00"
"7616","2","25","53","71.44","0","0","2018-05-24 21:08:00"
"7617","5","23","71","17.99","0","0","2018-05-24 21:09:00"
"7618","2","25","53","71.44","0","0","2018-05-24 21:09:00"
"7619","5","23","71","18.15","0","0","2018-05-24 21:10:00"
"7620","2","25","53","71.44","0","0","2018-05-24 21:10:00"
"7621","5","23","71","17.99","0","0","2018-05-24 21:11:00"
"7622","2","25","53","71.44","0","0","2018-05-24 21:11:00"
"7623","5","23","71","18.31","0","0","2018-05-24 21:12:00"
"7624","2","25","53","71.44","0","0","2018-05-24 21:12:00"
"7625","2","25","53","71.44","0","0","2018-05-24 21:13:00"
"7626","5","23","71","18.15","0","0","2018-05-24 21:14:00"
"7627","2","25","54","71.44","0","0","2018-05-24 21:14:00"
"7628","5","23","71","18.31","0","0","2018-05-24 21:15:00"
"7629","2","25","54","71.44","0","0","2018-05-24 21:15:00"
"7630","5","23","71","17.99","0","0","2018-05-24 21:16:00"
"7631","2","25","54","71.44","0","0","2018-05-24 21:16:00"
"7632","5","23","72","17.99","0","0","2018-05-24 21:17:00"
"7633","2","25","54","71.28","0","0","2018-05-24 21:17:00"
"7634","5","23","72","17.99","0","0","2018-05-24 21:18:00"
"7635","2","25","54","71.28","0","0","2018-05-24 21:18:00"
"7636","5","23","72","18.15","0","0","2018-05-24 21:19:00"
"7637","2","25","55","71.28","0","0","2018-05-24 21:19:00"
"7638","5","23","72","18.15","0","0","2018-05-24 21:20:00"
"7639","2","25","55","71.44","0","0","2018-05-24 21:20:00"
"7640","5","23","72","18.15","0","0","2018-05-24 21:21:00"
"7641","2","25","55","71.28","0","0","2018-05-24 21:21:00"
"7642","5","23","72","17.99","0","0","2018-05-24 21:22:00"
"7643","2","25","55","71.28","0","0","2018-05-24 21:22:00"
"7644","5","23","72","17.99","0","0","2018-05-24 21:23:00"
"7645","2","25","55","71.44","0","0","2018-05-24 21:23:00"
"7646","5","23","72","17.99","0","0","2018-05-24 21:24:00"
"7647","2","25","55","71.44","0","0","2018-05-24 21:24:00"
"7648","5","23","72","17.83","0","0","2018-05-24 21:25:00"
"7649","2","25","55","71.28","0","0","2018-05-24 21:25:00"
"7650","5","23","73","17.99","0","0","2018-05-24 21:26:00"
"7651","2","25","54","71.28","0","0","2018-05-24 21:26:00"
"7652","5","23","73","17.83","0","0","2018-05-24 21:27:00"
"7653","2","25","54","71.28","0","0","2018-05-24 21:27:00"
"7654","5","23","73","17.99","0","0","2018-05-24 21:28:00"
"7655","2","25","55","71.28","0","0","2018-05-24 21:28:00"
"7656","5","23","73","18.15","0","0","2018-05-24 21:29:00"
"7657","2","25","55","71.28","0","0","2018-05-24 21:29:00"
"7658","5","23","73","17.99","0","0","2018-05-24 21:30:00"
"7659","2","25","55","71.28","0","0","2018-05-24 21:30:00"
"7660","5","23","73","17.99","0","0","2018-05-24 21:31:00"
"7661","2","25","55","71.28","0","0","2018-05-24 21:31:00"
"7662","5","23","73","17.67","0","0","2018-05-24 21:32:00"
"7663","2","25","55","71.28","0","0","2018-05-24 21:32:00"
"7664","5","23","73","17.67","0","0","2018-05-24 21:33:00"
"7665","2","25","55","71.28","0","0","2018-05-24 21:33:00"
"7666","5","23","73","17.83","0","0","2018-05-24 21:34:00"
"7667","2","25","55","71.28","0","0","2018-05-24 21:34:00"
"7668","5","23","73","17.83","0","0","2018-05-24 21:35:00"
"7669","2","25","55","71.28","0","0","2018-05-24 21:35:00"
"7670","5","23","73","17.83","0","0","2018-05-24 21:36:00"
"7671","2","25","55","71.28","0","0","2018-05-24 21:36:00"
"7672","5","23","73","17.83","0","0","2018-05-24 21:37:00"
"7673","2","25","55","71.28","0","0","2018-05-24 21:37:00"
"7674","5","23","73","18.15","0","0","2018-05-24 21:38:00"
"7675","2","25","55","71.28","0","0","2018-05-24 21:38:00"
"7676","5","23","73","17.99","0","0","2018-05-24 21:39:00"
"7677","2","25","55","71.44","0","0","2018-05-24 21:39:00"
"7678","5","23","73","18.15","0","0","2018-05-24 21:40:00"
"7679","2","25","55","71.44","0","0","2018-05-24 21:40:00"
"7680","5","23","73","17.99","0","0","2018-05-24 21:41:00"
"7681","2","25","55","71.44","0","0","2018-05-24 21:41:00"
"7682","5","23","73","17.83","0","0","2018-05-24 21:42:00"
"7683","2","25","55","71.44","0","0","2018-05-24 21:42:00"
"7684","5","23","74","17.67","0","0","2018-05-24 21:43:00"
"7685","2","25","54","71.44","0","0","2018-05-24 21:43:00"
"7686","5","23","74","17.83","0","0","2018-05-24 21:44:00"
"7687","2","25","54","71.28","0","0","2018-05-24 21:44:00"
"7688","5","23","73","17.83","0","0","2018-05-24 21:45:00"
"7689","2","25","55","71.44","0","0","2018-05-24 21:45:00"
"7690","5","23","73","17.99","0","0","2018-05-24 21:46:00"
"7691","2","25","55","71.44","0","0","2018-05-24 21:46:00"
"7692","5","23","73","18.31","0","0","2018-05-24 21:47:00"
"7693","2","25","55","71.6","0","0","2018-05-24 21:47:00"
"7694","5","23","73","17.83","0","0","2018-05-24 21:48:00"
"7695","2","25","55","71.28","0","0","2018-05-24 21:48:00"
"7696","5","23","73","17.83","0","0","2018-05-24 21:49:00"
"7697","2","26","56","71.28","0","0","2018-05-24 21:49:00"
"7698","5","23","73","17.83","0","0","2018-05-24 21:50:00"
"7699","2","25","56","71.28","0","0","2018-05-24 21:50:00"
"7700","5","23","73","18.47","0","0","2018-05-24 21:51:00"
"7701","2","26","56","71.28","0","0","2018-05-24 21:51:00"
"7702","2","26","56","71.28","0","0","2018-05-24 21:52:00"
"7703","5","23","73","18.63","0","0","2018-05-24 21:53:00"
"7704","2","26","56","71.28","0","0","2018-05-24 21:53:00"
"7705","5","23","73","18.63","0","0","2018-05-24 21:54:00"
"7706","2","26","55","71.28","0","0","2018-05-24 21:54:00"
"7707","5","23","73","18.47","0","0","2018-05-24 21:55:00"
"7708","2","26","55","71.28","0","0","2018-05-24 21:55:00"
"7709","5","23","73","18.47","0","0","2018-05-24 21:56:00"
"7710","2","26","55","71.28","0","0","2018-05-24 21:56:00"
"7711","5","23","73","18.63","0","0","2018-05-24 21:57:00"
"7712","2","26","55","71.28","0","0","2018-05-24 21:57:00"
"7713","5","23","73","18.47","0","0","2018-05-24 21:58:00"
"7714","2","26","55","71.28","0","0","2018-05-24 21:58:00"
"7715","5","23","73","18.63","0","0","2018-05-24 21:59:00"
"7716","2","26","55","71.28","0","0","2018-05-24 21:59:00"
"7717","5","23","73","18.63","0","0","2018-05-24 22:00:00"
"7718","2","26","55","71.28","0","0","2018-05-24 22:00:00"
"7719","5","23","73","18.47","0","0","2018-05-24 22:01:00"
"7720","2","26","55","71.28","0","0","2018-05-24 22:01:00"
"7721","5","23","73","18.47","0","0","2018-05-24 22:02:00"
"7722","2","26","55","71.28","0","0","2018-05-24 22:02:00"
"7723","5","23","73","18.47","0","0","2018-05-24 22:03:00"
"7724","2","26","55","71.28","0","0","2018-05-24 22:03:00"
"7725","5","23","73","18.31","0","0","2018-05-24 22:04:00"
"7726","2","26","55","71.28","0","0","2018-05-24 22:04:00"
"7727","5","23","73","18.47","0","0","2018-05-24 22:05:00"
"7728","2","26","55","71.28","0","0","2018-05-24 22:05:00"
"7729","5","23","73","18.31","0","0","2018-05-24 22:06:00"
"7730","2","26","55","71.28","0","0","2018-05-24 22:06:00"
"7731","5","23","73","18.31","0","0","2018-05-24 22:07:00"
"7732","2","26","55","71.28","0","0","2018-05-24 22:07:00"
"7733","5","23","73","18.47","0","0","2018-05-24 22:08:00"
"7734","2","26","55","71.28","0","0","2018-05-24 22:08:00"
"7735","5","23","73","18.31","0","0","2018-05-24 22:09:00"
"7736","2","26","55","71.28","0","0","2018-05-24 22:09:00"
"7737","5","23","73","18.63","0","0","2018-05-24 22:10:00"
"7738","2","26","55","71.28","0","0","2018-05-24 22:10:00"
"7739","5","23","73","18.15","0","0","2018-05-24 22:11:00"
"7740","2","26","55","71.12","0","0","2018-05-24 22:11:00"
"7741","5","23","73","18.31","0","0","2018-05-24 22:12:00"
"7742","2","26","55","71.12","0","0","2018-05-24 22:12:00"
"7743","5","23","73","18.31","0","0","2018-05-24 22:13:00"
"7744","2","26","55","71.12","0","0","2018-05-24 22:13:00"
"7745","5","23","73","18.63","0","0","2018-05-24 22:14:00"
"7746","2","26","55","71.12","0","0","2018-05-24 22:14:00"
"7747","5","23","73","18.63","0","0","2018-05-24 22:15:00"
"7748","2","26","55","71.12","0","0","2018-05-24 22:15:00"
"7749","5","23","73","18.47","0","0","2018-05-24 22:16:00"
"7750","2","26","54","71.12","0","0","2018-05-24 22:16:00"
"7751","5","23","73","18.63","0","0","2018-05-24 22:17:00"
"7752","2","26","54","71.12","0","0","2018-05-24 22:17:00"
"7753","5","23","72","18.47","0","0","2018-05-24 22:18:00"
"7754","2","26","54","71.12","0","0","2018-05-24 22:18:00"
"7755","5","23","72","18.79","0","0","2018-05-24 22:19:00"
"7756","2","26","54","71.12","0","0","2018-05-24 22:19:00"
"7757","5","23","72","18.47","0","0","2018-05-24 22:20:00"
"7758","2","26","54","71.12","0","0","2018-05-24 22:20:00"
"7759","5","23","72","18.31","0","0","2018-05-24 22:21:00"
"7760","2","26","54","71.12","0","0","2018-05-24 22:21:00"
"7761","5","23","72","18.15","0","0","2018-05-24 22:22:00"
"7762","2","26","53","71.12","0","0","2018-05-24 22:22:00"
"7763","5","23","72","18.31","0","0","2018-05-24 22:23:00"
"7764","2","27","52","71.12","0","0","2018-05-24 22:23:00"
"7765","5","23","72","18.15","0","0","2018-05-24 22:24:00"
"7766","2","27","52","71.12","0","0","2018-05-24 22:24:00"
"7767","5","24","71","18.15","0","0","2018-05-24 22:25:00"
"7768","2","27","51","71.12","0","0","2018-05-24 22:25:00"
"7769","5","24","70","18.63","0","0","2018-05-24 22:26:00"
"7770","2","27","51","70.96","0","0","2018-05-24 22:26:00"
"7771","5","24","69","18.47","0","0","2018-05-24 22:27:00"
"7772","2","27","48","70.96","0","0","2018-05-24 22:27:00"
"7773","5","24","68","18.31","0","0","2018-05-24 22:28:00"
"7774","2","27","47","70.96","0","0","2018-05-24 22:28:00"
"7775","2","27","47","70.96","0","0","2018-05-24 22:29:00"
"7776","5","24","66","18.31","0","0","2018-05-24 22:30:00"
"7777","2","27","47","70.96","0","0","2018-05-24 22:30:00"
"7778","5","24","66","18.31","0","0","2018-05-24 22:31:00"
"7779","2","27","47","70.96","0","0","2018-05-24 22:31:00"
"7780","5","24","65","18.31","0","0","2018-05-24 22:32:00"
"7781","2","27","46","70.96","0","0","2018-05-24 22:32:00"
"7782","5","24","65","18.47","0","0","2018-05-24 22:33:00"
"7783","2","27","46","70.96","0","0","2018-05-24 22:33:00"
"7784","2","27","46","70.96","0","0","2018-05-24 22:34:00"
"7785","2","27","46","70.96","0","0","2018-05-24 22:35:00"
"7786","5","24","64","18.31","0","0","2018-05-24 22:36:00"
"7787","2","27","46","70.96","0","0","2018-05-24 22:36:00"
"7788","5","24","64","18.47","0","0","2018-05-24 22:37:00"
"7789","2","27","46","70.96","0","0","2018-05-24 22:37:00"
"7790","5","24","64","18.31","0","0","2018-05-24 22:38:00"
"7791","2","27","46","70.96","0","0","2018-05-24 22:38:00"
"7792","5","24","64","18.31","0","0","2018-05-24 22:39:00"
"7793","2","28","46","70.79","0","0","2018-05-24 22:39:00"
"7794","5","24","63","18.31","0","0","2018-05-24 22:40:00"
"7795","2","28","46","70.79","0","0","2018-05-24 22:40:00"
"7796","5","24","63","18.47","0","0","2018-05-24 22:41:00"
"7797","2","28","46","70.79","0","0","2018-05-24 22:41:00"
"7798","5","24","63","18.31","0","0","2018-05-24 22:42:00"
"7799","2","27","46","70.79","0","0","2018-05-24 22:42:00"
"7800","5","24","63","18.31","0","0","2018-05-24 22:43:00"
"7801","2","27","46","70.79","0","0","2018-05-24 22:43:00"
"7802","5","24","63","18.47","0","0","2018-05-24 22:44:00"
"7803","2","27","47","70.79","0","0","2018-05-24 22:44:00"
"7804","5","24","64","18.31","0","0","2018-05-24 22:45:00"
"7805","2","27","47","70.79","0","0","2018-05-24 22:45:00"
"7806","5","24","64","18.47","0","0","2018-05-24 22:46:00"
"7807","2","27","47","70.79","0","0","2018-05-24 22:46:00"
"7808","5","24","64","18.79","0","0","2018-05-24 22:47:00"
"7809","2","27","47","70.79","0","0","2018-05-24 22:47:00"
"7810","5","24","64","18.31","0","0","2018-05-24 22:48:00"
"7811","2","27","47","70.79","0","0","2018-05-24 22:48:00"
"7812","5","24","64","18.31","0","0","2018-05-24 22:49:00"
"7813","2","27","47","70.79","0","0","2018-05-24 22:49:00"
"7814","5","24","64","18.15","0","0","2018-05-24 22:50:00"
"7815","2","27","47","70.79","0","0","2018-05-24 22:50:00"
"7816","5","24","64","18.15","0","0","2018-05-24 22:51:00"
"7817","2","27","47","70.79","0","0","2018-05-24 22:51:00"
"7818","5","24","64","17.99","0","0","2018-05-24 22:52:00"
"7819","2","27","47","70.79","0","0","2018-05-24 22:52:00"
"7820","5","24","64","17.99","0","0","2018-05-24 22:53:00"
"7821","2","27","47","70.79","0","0","2018-05-24 22:53:00"
"7822","5","24","64","17.99","0","0","2018-05-24 22:54:00"
"7823","2","27","48","70.79","0","0","2018-05-24 22:54:00"
"7824","5","24","65","18.47","0","0","2018-05-24 22:55:00"
"7825","2","27","47","70.79","0","0","2018-05-24 22:55:00"
"7826","5","24","65","18.63","0","0","2018-05-24 22:56:00"
"7827","2","27","47","70.79","0","0","2018-05-24 22:56:00"
"7828","5","24","65","18.47","0","0","2018-05-24 22:57:00"
"7829","2","27","48","70.79","0","0","2018-05-24 22:57:00"
"7830","5","24","65","18.63","0","0","2018-05-24 22:58:00"
"7831","2","27","47","70.79","0","0","2018-05-24 22:58:00"
"7832","5","24","66","18.63","0","0","2018-05-24 22:59:00"
"7833","2","27","47","70.79","0","0","2018-05-24 22:59:00"
"7834","5","24","66","18.63","0","0","2018-05-24 23:00:00"
"7835","2","27","48","70.79","0","0","2018-05-24 23:00:00"
"7836","5","24","67","18.63","0","0","2018-05-24 23:01:00"
"7837","2","27","49","70.79","0","0","2018-05-24 23:01:00"
"7838","5","24","67","18.63","0","0","2018-05-24 23:02:00"
"7839","2","27","49","70.63","0","0","2018-05-24 23:02:00"
"7840","5","24","67","18.47","0","0","2018-05-24 23:03:00"
"7841","2","26","50","70.79","0","0","2018-05-24 23:03:00"
"7842","5","24","67","18.31","0","0","2018-05-24 23:04:00"
"7843","2","27","49","70.63","0","0","2018-05-24 23:04:00"
"7844","5","24","68","18.31","0","0","2018-05-24 23:05:00"
"7845","2","27","49","70.63","0","0","2018-05-24 23:05:00"
"7846","5","23","68","18.31","0","0","2018-05-24 23:06:00"
"7847","2","26","51","70.63","0","0","2018-05-24 23:06:00"
"7848","5","23","68","18.15","0","0","2018-05-24 23:07:00"
"7849","2","26","51","70.79","0","0","2018-05-24 23:07:00"
"7850","5","23","69","18.31","0","0","2018-05-24 23:08:00"
"7851","2","26","52","70.63","0","0","2018-05-24 23:08:00"
"7852","5","23","69","18.31","0","0","2018-05-24 23:09:00"
"7853","2","26","53","70.63","0","0","2018-05-24 23:09:00"
"7854","5","23","69","18.15","0","0","2018-05-24 23:10:00"
"7855","2","26","53","70.63","0","0","2018-05-24 23:10:00"
"7856","5","23","70","18.31","0","0","2018-05-24 23:11:00"
"7857","2","26","54","70.63","0","0","2018-05-24 23:11:00"
"7858","5","23","70","18.15","0","0","2018-05-24 23:12:00"
"7859","2","26","54","70.63","0","0","2018-05-24 23:12:00"
"7860","5","23","71","18.47","0","0","2018-05-24 23:13:00"
"7861","2","26","54","70.63","0","0","2018-05-24 23:13:00"
"7862","5","23","71","18.47","0","0","2018-05-24 23:14:00"
"7863","2","26","55","70.63","0","0","2018-05-24 23:14:00"
"7864","5","23","71","18.31","0","0","2018-05-24 23:15:00"
"7865","2","26","55","70.63","0","0","2018-05-24 23:15:00"
"7866","5","23","72","18.31","0","0","2018-05-24 23:16:00"
"7867","2","26","55","70.63","0","0","2018-05-24 23:16:00"
"7868","5","23","72","18.47","0","0","2018-05-24 23:17:00"
"7869","2","26","56","70.63","0","0","2018-05-24 23:17:00"
"7870","5","23","72","18.31","0","0","2018-05-24 23:18:00"
"7871","2","26","56","70.63","0","0","2018-05-24 23:18:00"
"7872","5","23","73","18.31","0","0","2018-05-24 23:19:00"
"7873","2","26","56","70.63","0","0","2018-05-24 23:19:00"
"7874","5","23","73","18.31","0","0","2018-05-24 23:20:00"
"7875","2","26","56","70.63","0","0","2018-05-24 23:20:00"
"7876","5","23","73","17.67","0","0","2018-05-24 23:21:00"
"7877","2","26","56","70.63","0","0","2018-05-24 23:21:00"
"7878","5","23","74","18.31","0","0","2018-05-24 23:22:00"
"7879","2","26","56","70.63","0","0","2018-05-24 23:22:00"
"7880","5","23","74","18.31","0","0","2018-05-24 23:23:00"
"7881","2","26","56","70.63","0","0","2018-05-24 23:23:00"
"7882","5","23","75","18.31","0","0","2018-05-24 23:24:00"
"7883","2","26","56","70.63","0","0","2018-05-24 23:24:00"
"7884","5","23","75","18.15","0","0","2018-05-24 23:25:00"
"7885","2","26","56","70.63","0","0","2018-05-24 23:25:00"
"7886","5","23","75","18.31","0","0","2018-05-24 23:26:00"
"7887","2","26","56","70.63","0","0","2018-05-24 23:26:00"
"7888","5","23","75","18.31","0","0","2018-05-24 23:27:00"
"7889","2","26","55","70.63","0","0","2018-05-24 23:27:00"
"7890","5","23","75","18.47","0","0","2018-05-24 23:28:00"
"7891","2","26","55","70.63","0","0","2018-05-24 23:28:00"
"7892","5","23","76","18.31","0","0","2018-05-24 23:29:00"
"7893","2","25","55","70.63","0","0","2018-05-24 23:29:00"
"7894","5","23","76","18.31","0","0","2018-05-24 23:30:00"
"7895","2","25","54","70.63","0","0","2018-05-24 23:30:00"
"7896","5","23","76","18.31","0","0","2018-05-24 23:31:00"
"7897","2","25","54","70.63","0","0","2018-05-24 23:31:00"
"7898","5","23","77","18.31","0","0","2018-05-24 23:32:00"
"7899","2","25","54","70.63","0","0","2018-05-24 23:32:00"
"7900","5","23","77","18.31","0","0","2018-05-24 23:33:00"
"7901","2","25","53","70.63","0","0","2018-05-24 23:33:00"
"7902","5","22","78","18.31","0","0","2018-05-24 23:34:00"
"7903","2","25","53","70.63","0","0","2018-05-24 23:34:00"
"7904","5","22","78","18.31","0","0","2018-05-24 23:35:00"
"7905","2","25","53","70.63","0","0","2018-05-24 23:35:00"
"7906","5","22","78","18.31","0","0","2018-05-24 23:36:00"
"7907","2","25","54","70.63","0","0","2018-05-24 23:36:00"
"7908","5","22","78","18.31","0","0","2018-05-24 23:37:00"
"7909","2","24","55","70.63","0","0","2018-05-24 23:37:00"
"7910","5","22","78","18.31","0","0","2018-05-24 23:38:00"
"7911","2","24","55","70.63","0","0","2018-05-24 23:38:00"
"7912","5","22","78","18.31","0","0","2018-05-24 23:39:00"
"7913","2","24","55","70.47","0","0","2018-05-24 23:39:00"
"7914","5","22","78","18.15","0","0","2018-05-24 23:40:00"
"7915","2","24","55","70.47","0","0","2018-05-24 23:40:00"
"7916","5","22","79","18.79","0","0","2018-05-24 23:41:00"
"7917","2","24","55","70.63","0","0","2018-05-24 23:41:00"
"7918","5","22","79","18.63","0","0","2018-05-24 23:42:00"
"7919","2","24","55","70.47","0","0","2018-05-24 23:42:00"
"7920","5","22","79","18.63","0","0","2018-05-24 23:43:00"
"7921","2","24","55","70.47","0","0","2018-05-24 23:43:00"
"7922","5","22","79","18.63","0","0","2018-05-24 23:44:00"
"7923","2","24","54","70.47","0","0","2018-05-24 23:44:00"
"7924","5","22","79","18.79","0","0","2018-05-24 23:45:00"
"7925","2","24","55","70.47","0","0","2018-05-24 23:45:00"
"7926","5","22","79","18.63","0","0","2018-05-24 23:46:00"
"7927","2","24","55","70.47","0","0","2018-05-24 23:46:00"
"7928","5","22","79","18.79","0","0","2018-05-24 23:47:00"
"7929","2","24","55","70.47","0","0","2018-05-24 23:47:00"
"7930","5","22","80","18.79","0","0","2018-05-24 23:48:00"
"7931","2","24","56","70.47","0","0","2018-05-24 23:48:00"
"7932","5","22","81","18.95","0","0","2018-05-24 23:49:00"
"7933","2","24","56","70.47","0","0","2018-05-24 23:49:00"
"7934","5","22","81","18.79","0","0","2018-05-24 23:50:00"
